SID,DeviceID,ObservationTimestamp,LocalTimestamp,AirTemperature,BarometricPressure,RelativeHumidity
2024-11-13T08:40:31Z_uu90853psl,uu90853psl,11/13/2024 8:40,11/13/2024 16:40,31.04,1013.09,35.93
2024-11-13T08:55:49Z_uu90853psl,uu90853psl,11/13/2024 8:55,11/13/2024 16:55,30.75,1012.98,36.48
2024-11-13T09:11:08Z_uu90853psl,uu90853psl,11/13/2024 9:11,11/13/2024 17:11,30.56,1012.97,37.03
2024-11-13T09:26:34Z_uu90853psl,uu90853psl,11/13/2024 9:26,11/13/2024 17:26,30.2,1013,37.27
2024-11-13T09:41:52Z_uu90853psl,uu90853psl,11/13/2024 9:41,11/13/2024 17:41,30,1012.96,38.46
2024-11-13T09:57:18Z_uu90853psl,uu90853psl,11/13/2024 9:57,11/13/2024 17:57,29.73,1013.1,40.01
2024-11-13T10:12:37Z_uu90853psl,uu90853psl,11/13/2024 10:12,11/13/2024 18:12,29.38,1013.12,41.36
2024-11-13T10:28:03Z_uu90853psl,uu90853psl,11/13/2024 10:28,11/13/2024 18:28,28.98,1013.23,42.96
2024-11-13T10:43:22Z_uu90853psl,uu90853psl,11/13/2024 10:43,11/13/2024 18:43,28.43,1013.34,44.8
2024-11-13T10:58:40Z_uu90853psl,uu90853psl,11/13/2024 10:58,11/13/2024 18:58,28.04,1013.37,46.13
2024-11-13T11:14:02Z_uu90853psl,uu90853psl,11/13/2024 11:14,11/13/2024 19:14,27.61,1013.49,47.15
2024-11-13T11:29:28Z_uu90853psl,uu90853psl,11/13/2024 11:29,11/13/2024 19:29,27.17,1013.51,48.28
2024-11-13T11:44:46Z_uu90853psl,uu90853psl,11/13/2024 11:44,11/13/2024 19:44,26.7,1013.64,49.92
2024-11-13T12:00:05Z_uu90853psl,uu90853psl,11/13/2024 12:00,11/13/2024 20:00,26.21,1013.78,50.75
2024-11-13T12:15:24Z_uu90853psl,uu90853psl,11/13/2024 12:15,11/13/2024 20:15,25.77,1013.89,51.46
2024-11-13T12:30:43Z_uu90853psl,uu90853psl,11/13/2024 12:30,11/13/2024 20:30,25.29,1013.91,50.63
2024-11-13T12:46:20Z_uu90853psl,uu90853psl,11/13/2024 12:46,11/13/2024 20:46,24.73,1013.82,48.97
2024-11-13T13:01:55Z_uu90853psl,uu90853psl,11/13/2024 13:01,11/13/2024 21:01,24.44,1014.07,49.1
2024-11-13T13:17:14Z_uu90853psl,uu90853psl,11/13/2024 13:17,11/13/2024 21:17,24.19,1014.32,49.78
2024-11-13T13:32:32Z_uu90853psl,uu90853psl,11/13/2024 13:32,11/13/2024 21:32,23.85,1013.93,51.16
2024-11-13T13:48:04Z_uu90853psl,uu90853psl,11/13/2024 13:48,11/13/2024 21:48,23.67,1013.92,52.56
2024-11-13T14:03:23Z_uu90853psl,uu90853psl,11/13/2024 14:03,11/13/2024 22:03,23.45,1013.77,54.2
2024-11-13T14:18:48Z_uu90853psl,uu90853psl,11/13/2024 14:18,11/13/2024 22:18,23.23,1013.49,55.69
2024-11-13T14:34:07Z_uu90853psl,uu90853psl,11/13/2024 14:34,11/13/2024 22:34,23.11,1013.56,56.39
2024-11-13T14:49:26Z_uu90853psl,uu90853psl,11/13/2024 14:49,11/13/2024 22:49,22.95,1013.25,57.44
2024-11-13T15:04:45Z_uu90853psl,uu90853psl,11/13/2024 15:04,11/13/2024 23:04,22.85,1013.21,58.99
2024-11-13T15:20:02Z_uu90853psl,uu90853psl,11/13/2024 15:20,11/13/2024 23:20,22.57,1013.15,60.53
2024-11-13T15:35:49Z_uu90853psl,uu90853psl,11/13/2024 15:35,11/13/2024 23:35,22.44,1013.12,61.51
2024-11-13T15:51:09Z_uu90853psl,uu90853psl,11/13/2024 15:51,11/13/2024 23:51,22.34,1013.16,62.71
2024-11-13T16:06:28Z_uu90853psl,uu90853psl,11/13/2024 16:06,11/14/2024 0:06,22.19,1012.8,64.24
2024-11-13T16:21:53Z_uu90853psl,uu90853psl,11/13/2024 16:21,11/14/2024 0:21,22.05,1012.71,65.21
2024-11-13T16:37:18Z_uu90853psl,uu90853psl,11/13/2024 16:37,11/14/2024 0:37,21.93,1012.59,66.41
2024-11-13T16:52:37Z_uu90853psl,uu90853psl,11/13/2024 16:52,11/14/2024 0:52,21.82,1012.42,66.78
2024-11-13T17:07:56Z_uu90853psl,uu90853psl,11/13/2024 17:07,11/14/2024 1:07,21.7,1012.38,67.68
2024-11-13T17:23:15Z_uu90853psl,uu90853psl,11/13/2024 17:23,11/14/2024 1:23,21.52,1012.2,68.03
2024-11-13T17:38:50Z_uu90853psl,uu90853psl,11/13/2024 17:38,11/14/2024 1:38,21.37,1011.88,69.24
2024-11-13T17:54:22Z_uu90853psl,uu90853psl,11/13/2024 17:54,11/14/2024 1:54,21.19,1011.92,67.57
2024-11-13T18:09:47Z_uu90853psl,uu90853psl,11/13/2024 18:09,11/14/2024 2:09,20.94,1011.8,58.44
2024-11-13T18:25:06Z_uu90853psl,uu90853psl,11/13/2024 18:25,11/14/2024 2:25,21.03,1011.99,56.47
2024-11-13T18:40:27Z_uu90853psl,uu90853psl,11/13/2024 18:40,11/14/2024 2:40,21.2,1011.86,54.77
2024-11-13T18:55:50Z_uu90853psl,uu90853psl,11/13/2024 18:55,11/14/2024 2:55,21.37,1011.97,56.53
2024-11-13T19:11:09Z_uu90853psl,uu90853psl,11/13/2024 19:11,11/14/2024 3:11,21.4,1012.21,57.33
2024-11-13T19:26:27Z_uu90853psl,uu90853psl,11/13/2024 19:26,11/14/2024 3:26,21.38,1012.23,57.21
2024-11-13T19:42:03Z_uu90853psl,uu90853psl,11/13/2024 19:42,11/14/2024 3:42,21.36,1012.08,57.53
2024-11-13T19:57:29Z_uu90853psl,uu90853psl,11/13/2024 19:57,11/14/2024 3:57,21.31,1012.08,57.93
2024-11-13T20:12:48Z_uu90853psl,uu90853psl,11/13/2024 20:12,11/14/2024 4:12,21.23,1012.11,60.45
2024-11-13T20:28:19Z_uu90853psl,uu90853psl,11/13/2024 20:28,11/14/2024 4:28,21.12,1011.94,59.48
2024-11-13T20:43:46Z_uu90853psl,uu90853psl,11/13/2024 20:43,11/14/2024 4:43,20.97,1012.01,59.46
2024-11-13T20:59:05Z_uu90853psl,uu90853psl,11/13/2024 20:59,11/14/2024 4:59,20.87,1012.01,59.54
2024-11-13T21:14:24Z_uu90853psl,uu90853psl,11/13/2024 21:14,11/14/2024 5:14,20.68,1011.81,60.21
2024-11-13T21:29:51Z_uu90853psl,uu90853psl,11/13/2024 21:29,11/14/2024 5:29,20.64,1011.84,60.41
2024-11-13T21:45:13Z_uu90853psl,uu90853psl,11/13/2024 21:45,11/14/2024 5:45,20.46,1011.9,61.87
2024-11-13T22:00:36Z_uu90853psl,uu90853psl,11/13/2024 22:00,11/14/2024 6:00,20.12,1012.07,62.95
2024-11-13T22:15:54Z_uu90853psl,uu90853psl,11/13/2024 22:15,11/14/2024 6:15,20.09,1012.18,63.53
2024-11-13T22:31:13Z_uu90853psl,uu90853psl,11/13/2024 22:31,11/14/2024 6:31,20.13,1012.13,63.65
2024-11-13T22:46:32Z_uu90853psl,uu90853psl,11/13/2024 22:46,11/14/2024 6:46,20.37,1012.41,63.51
2024-11-13T23:01:54Z_uu90853psl,uu90853psl,11/13/2024 23:01,11/14/2024 7:01,21.2,1012.31,62.66
2024-11-13T23:17:19Z_uu90853psl,uu90853psl,11/13/2024 23:17,11/14/2024 7:17,22.23,1012.55,60.6
2024-11-13T23:32:45Z_uu90853psl,uu90853psl,11/13/2024 23:32,11/14/2024 7:32,22.61,1012.64,59.58
2024-11-13T23:48:04Z_uu90853psl,uu90853psl,11/13/2024 23:48,11/14/2024 7:48,22.96,1012.91,59.15
2024-11-14T00:03:37Z_uu90853psl,uu90853psl,11/14/2024 0:03,11/14/2024 8:03,23.85,1012.73,55.82
2024-11-14T00:18:55Z_uu90853psl,uu90853psl,11/14/2024 0:18,11/14/2024 8:18,25.25,1012.53,51.27
2024-11-14T00:34:17Z_uu90853psl,uu90853psl,11/14/2024 0:34,11/14/2024 8:34,25.72,1012.39,49.49
2024-11-14T00:49:43Z_uu90853psl,uu90853psl,11/14/2024 0:49,11/14/2024 8:49,26.29,1012.41,46.87
2024-11-14T01:05:01Z_uu90853psl,uu90853psl,11/14/2024 1:05,11/14/2024 9:05,26.62,1012.35,48
2024-11-14T01:20:19Z_uu90853psl,uu90853psl,11/14/2024 1:20,11/14/2024 9:20,26.32,1012.4,47.41
2024-11-14T01:35:51Z_uu90853psl,uu90853psl,11/14/2024 1:35,11/14/2024 9:35,26.57,1012.16,46.46
2024-11-14T01:51:10Z_uu90853psl,uu90853psl,11/14/2024 1:51,11/14/2024 9:51,26.63,1012.02,47.28
2024-11-14T02:06:28Z_uu90853psl,uu90853psl,11/14/2024 2:06,11/14/2024 10:06,27.02,1011.76,46.2
2024-11-14T02:21:54Z_uu90853psl,uu90853psl,11/14/2024 2:21,11/14/2024 10:21,27.26,1011.72,45.45
2024-11-14T02:37:20Z_uu90853psl,uu90853psl,11/14/2024 2:37,11/14/2024 10:37,27.71,1011.38,45.44
2024-11-14T02:52:38Z_uu90853psl,uu90853psl,11/14/2024 2:52,11/14/2024 10:52,28.26,1011.29,45.54
2024-11-14T03:07:57Z_uu90853psl,uu90853psl,11/14/2024 3:07,11/14/2024 11:07,28.78,1010.88,42.05
2024-11-14T03:23:22Z_uu90853psl,uu90853psl,11/14/2024 3:23,11/14/2024 11:23,29.1,1010.68,43.37
2024-11-14T03:38:42Z_uu90853psl,uu90853psl,11/14/2024 3:38,11/14/2024 11:38,29.5,1010.4,39.92
2024-11-14T03:54:00Z_uu90853psl,uu90853psl,11/14/2024 3:54,11/14/2024 11:54,29.88,1010.38,37.67
2024-11-14T04:09:18Z_uu90853psl,uu90853psl,11/14/2024 4:09,11/14/2024 12:09,30.32,1010.32,44.03
2024-11-14T04:24:41Z_uu90853psl,uu90853psl,11/14/2024 4:24,11/14/2024 12:24,30.81,1010.22,43.78
2024-11-14T04:40:07Z_uu90853psl,uu90853psl,11/14/2024 4:40,11/14/2024 12:40,31.27,1010.04,41.33
2024-11-14T04:55:25Z_uu90853psl,uu90853psl,11/14/2024 4:55,11/14/2024 12:55,31.42,1009.95,41.67
2024-11-14T05:10:47Z_uu90853psl,uu90853psl,11/14/2024 5:10,11/14/2024 13:10,31.7,1009.97,41.13
2024-11-14T05:26:06Z_uu90853psl,uu90853psl,11/14/2024 5:26,11/14/2024 13:26,32.18,1010,41.04
2024-11-14T05:35:54Z_uu90853psl,uu90853psl,11/14/2024 5:35,11/14/2024 13:35,32.36,1010.06,39.67
2024-11-14T05:51:20Z_uu90853psl,uu90853psl,11/14/2024 5:51,11/14/2024 13:51,32.43,1009.96,40.07
2024-11-14T06:06:42Z_uu90853psl,uu90853psl,11/14/2024 6:06,11/14/2024 14:06,32.58,1009.89,39.51
2024-11-14T06:22:00Z_uu90853psl,uu90853psl,11/14/2024 6:22,11/14/2024 14:22,32.86,1010.05,38.85
2024-11-14T06:37:19Z_uu90853psl,uu90853psl,11/14/2024 6:37,11/14/2024 14:37,33.29,1009.89,37.27
2024-11-14T06:52:45Z_uu90853psl,uu90853psl,11/14/2024 6:52,11/14/2024 14:52,33.43,1009.89,37.46
2024-11-14T07:08:17Z_uu90853psl,uu90853psl,11/14/2024 7:08,11/14/2024 15:08,33.49,1009.78,37.45
2024-11-14T07:23:36Z_uu90853psl,uu90853psl,11/14/2024 7:23,11/14/2024 15:23,33.54,1009.88,37.1
2024-11-14T07:39:02Z_uu90853psl,uu90853psl,11/14/2024 7:39,11/14/2024 15:39,32.68,1009.95,37.86
2024-11-14T07:54:26Z_uu90853psl,uu90853psl,11/14/2024 7:54,11/14/2024 15:54,31.82,1010.17,41.09
2024-11-14T08:09:44Z_uu90853psl,uu90853psl,11/14/2024 8:09,11/14/2024 16:09,31.1,1010.28,42.87
2024-11-14T08:25:10Z_uu90853psl,uu90853psl,11/14/2024 8:25,11/14/2024 16:25,30.28,1010.28,45.93
2024-11-14T08:40:34Z_uu90853psl,uu90853psl,11/14/2024 8:40,11/14/2024 16:40,29.67,1010.25,48.42
2024-11-14T08:56:10Z_uu90853psl,uu90853psl,11/14/2024 8:56,11/14/2024 16:56,29.35,1010.36,48.06
2024-11-14T09:11:49Z_uu90853psl,uu90853psl,11/14/2024 9:11,11/14/2024 17:11,29.19,1010.52,49.48
2024-11-14T09:27:17Z_uu90853psl,uu90853psl,11/14/2024 9:27,11/14/2024 17:27,28.7,1010.49,48.28
2024-11-14T09:42:36Z_uu90853psl,uu90853psl,11/14/2024 9:42,11/14/2024 17:42,28.39,1010.36,50.66
2024-11-14T09:58:02Z_uu90853psl,uu90853psl,11/14/2024 9:58,11/14/2024 17:58,28.21,1010.47,50.92
2024-11-14T10:13:24Z_uu90853psl,uu90853psl,11/14/2024 10:13,11/14/2024 18:13,27.97,1010.69,52.36
2024-11-14T10:28:43Z_uu90853psl,uu90853psl,11/14/2024 10:28,11/14/2024 18:28,27.51,1010.74,54.41
2024-11-14T10:44:02Z_uu90853psl,uu90853psl,11/14/2024 10:44,11/14/2024 18:44,27.07,1010.94,55.5
2024-11-14T10:59:28Z_uu90853psl,uu90853psl,11/14/2024 10:59,11/14/2024 18:59,26.52,1011.08,57.73
2024-11-14T11:14:47Z_uu90853psl,uu90853psl,11/14/2024 11:14,11/14/2024 19:14,25.9,1011.55,60.54
2024-11-14T11:30:06Z_uu90853psl,uu90853psl,11/14/2024 11:30,11/14/2024 19:30,25.53,1011.68,61.93
2024-11-14T11:45:39Z_uu90853psl,uu90853psl,11/14/2024 11:45,11/14/2024 19:45,25.01,1011.95,63.8
2024-11-14T12:00:58Z_uu90853psl,uu90853psl,11/14/2024 12:00,11/14/2024 20:00,24.59,1011.98,65.61
2024-11-14T12:16:23Z_uu90853psl,uu90853psl,11/14/2024 12:16,11/14/2024 20:16,24.29,1011.98,66.61
2024-11-14T12:31:49Z_uu90853psl,uu90853psl,11/14/2024 12:31,11/14/2024 20:31,23.97,1012.48,67.55
2024-11-14T12:47:15Z_uu90853psl,uu90853psl,11/14/2024 12:47,11/14/2024 20:47,23.8,1012.53,68.59
2024-11-14T13:02:48Z_uu90853psl,uu90853psl,11/14/2024 13:02,11/14/2024 21:02,23.59,1012.74,69.7
2024-11-14T13:18:10Z_uu90853psl,uu90853psl,11/14/2024 13:18,11/14/2024 21:18,23.51,1012.86,70.08
2024-11-14T13:33:36Z_uu90853psl,uu90853psl,11/14/2024 13:33,11/14/2024 21:33,23.46,1012.75,70.3
2024-11-14T13:49:02Z_uu90853psl,uu90853psl,11/14/2024 13:49,11/14/2024 21:49,23.39,1012.69,70.24
2024-11-14T14:04:21Z_uu90853psl,uu90853psl,11/14/2024 14:04,11/14/2024 22:04,23.31,1012.88,70.88
2024-11-14T14:19:40Z_uu90853psl,uu90853psl,11/14/2024 14:19,11/14/2024 22:19,23.12,1012.82,71.4
2024-11-14T14:35:13Z_uu90853psl,uu90853psl,11/14/2024 14:35,11/14/2024 22:35,22.97,1012.76,72.24
2024-11-14T14:50:31Z_uu90853psl,uu90853psl,11/14/2024 14:50,11/14/2024 22:50,22.86,1012.89,72.73
2024-11-14T15:05:58Z_uu90853psl,uu90853psl,11/14/2024 15:05,11/14/2024 23:05,22.7,1012.81,72.79
2024-11-14T15:21:20Z_uu90853psl,uu90853psl,11/14/2024 15:21,11/14/2024 23:21,22.47,1012.75,72.78
2024-11-14T15:36:38Z_uu90853psl,uu90853psl,11/14/2024 15:36,11/14/2024 23:36,22.39,1012.82,72.67
2024-11-14T15:51:56Z_uu90853psl,uu90853psl,11/14/2024 15:51,11/14/2024 23:51,22.3,1013.01,72.12
2024-11-14T16:07:15Z_uu90853psl,uu90853psl,11/14/2024 16:07,11/15/2024 0:07,22.19,1013.07,72.35
2024-11-14T16:22:41Z_uu90853psl,uu90853psl,11/14/2024 16:22,11/15/2024 0:22,22.05,1012.77,71.92
2024-11-14T16:38:23Z_uu90853psl,uu90853psl,11/14/2024 16:38,11/15/2024 0:38,21.88,1012.69,72.46
2024-11-14T16:53:42Z_uu90853psl,uu90853psl,11/14/2024 16:53,11/15/2024 0:53,21.61,1012.41,72.48
2024-11-14T17:09:02Z_uu90853psl,uu90853psl,11/14/2024 17:09,11/15/2024 1:09,21.44,1012.4,72.91
2024-11-14T17:39:54Z_uu90853psl,uu90853psl,11/14/2024 17:39,11/15/2024 1:39,21.1,1012.07,73.85
2024-11-14T17:55:12Z_uu90853psl,uu90853psl,11/14/2024 17:55,11/15/2024 1:55,20.94,1012.2,74.38
2024-11-14T18:10:31Z_uu90853psl,uu90853psl,11/14/2024 18:10,11/15/2024 2:10,20.82,1012.29,74.66
2024-11-14T18:25:50Z_uu90853psl,uu90853psl,11/14/2024 18:25,11/15/2024 2:25,20.59,1012.19,75.67
2024-11-14T18:41:31Z_uu90853psl,uu90853psl,11/14/2024 18:41,11/15/2024 2:41,20.56,1012.24,75.39
2024-11-14T18:56:50Z_uu90853psl,uu90853psl,11/14/2024 18:56,11/15/2024 2:56,20.54,1012.39,75.33
2024-11-14T19:12:08Z_uu90853psl,uu90853psl,11/14/2024 19:12,11/15/2024 3:12,20.54,1012.48,75.37
2024-11-14T19:27:56Z_uu90853psl,uu90853psl,11/14/2024 19:27,11/15/2024 3:27,20.37,1012.52,76.29
2024-11-14T19:43:15Z_uu90853psl,uu90853psl,11/14/2024 19:43,11/15/2024 3:43,20.22,1012.4,76.04
2024-11-14T19:59:02Z_uu90853psl,uu90853psl,11/14/2024 19:59,11/15/2024 3:59,20.12,1012.33,76.39
2024-11-14T20:14:20Z_uu90853psl,uu90853psl,11/14/2024 20:14,11/15/2024 4:14,19.96,1012.42,76.79
2024-11-14T20:29:51Z_uu90853psl,uu90853psl,11/14/2024 20:29,11/15/2024 4:29,19.76,1012.59,77.25
2024-11-14T20:45:13Z_uu90853psl,uu90853psl,11/14/2024 20:45,11/15/2024 4:45,19.62,1012.75,77.22
2024-11-14T21:00:33Z_uu90853psl,uu90853psl,11/14/2024 21:00,11/15/2024 5:00,19.52,1012.88,77.25
2024-11-14T21:16:17Z_uu90853psl,uu90853psl,11/14/2024 21:16,11/15/2024 5:16,19.38,1012.77,77.05
2024-11-14T21:31:37Z_uu90853psl,uu90853psl,11/14/2024 21:31,11/15/2024 5:31,19.25,1012.83,77.14
2024-11-14T21:46:56Z_uu90853psl,uu90853psl,11/14/2024 21:46,11/15/2024 5:46,19.25,1013.06,77.12
2024-11-14T22:02:29Z_uu90853psl,uu90853psl,11/14/2024 22:02,11/15/2024 6:02,19.29,1013.2,77.34
2024-11-14T22:17:49Z_uu90853psl,uu90853psl,11/14/2024 22:17,11/15/2024 6:17,19.3,1013.7,77.19
2024-11-14T22:33:13Z_uu90853psl,uu90853psl,11/14/2024 22:33,11/15/2024 6:33,19.29,1013.62,76.62
2024-11-14T22:48:46Z_uu90853psl,uu90853psl,11/14/2024 22:48,11/15/2024 6:48,19.45,1013.96,76.23
2024-11-14T23:04:05Z_uu90853psl,uu90853psl,11/14/2024 23:04,11/15/2024 7:04,19.87,1014.07,74.53
2024-11-14T23:19:43Z_uu90853psl,uu90853psl,11/14/2024 23:19,11/15/2024 7:19,20.45,1014.28,72.19
2024-11-14T23:35:02Z_uu90853psl,uu90853psl,11/14/2024 23:35,11/15/2024 7:35,21.19,1014.39,69.97
2024-11-14T23:50:21Z_uu90853psl,uu90853psl,11/14/2024 23:50,11/15/2024 7:50,21.77,1014.38,68.01
2024-11-15T00:05:40Z_uu90853psl,uu90853psl,11/15/2024 0:05,11/15/2024 8:05,22.48,1014.43,65.03
2024-11-15T00:20:58Z_uu90853psl,uu90853psl,11/15/2024 0:20,11/15/2024 8:20,23.2,1014.76,62.7
2024-11-15T00:36:17Z_uu90853psl,uu90853psl,11/15/2024 0:36,11/15/2024 8:36,23.76,1014.48,59.86
2024-11-15T00:51:42Z_uu90853psl,uu90853psl,11/15/2024 0:51,11/15/2024 8:51,24.34,1014.43,57.71
2024-11-15T01:07:01Z_uu90853psl,uu90853psl,11/15/2024 1:07,11/15/2024 9:07,24.51,1014.56,55.39
2024-11-15T01:22:20Z_uu90853psl,uu90853psl,11/15/2024 1:22,11/15/2024 9:22,24.7,1014.42,54.26
2024-11-15T01:37:52Z_uu90853psl,uu90853psl,11/15/2024 1:37,11/15/2024 9:37,24.97,1014.46,51.49
2024-11-15T01:53:26Z_uu90853psl,uu90853psl,11/15/2024 1:53,11/15/2024 9:53,25.2,1014.38,49.88
2024-11-15T02:08:56Z_uu90853psl,uu90853psl,11/15/2024 2:08,11/15/2024 10:08,25.5,1014.38,47.45
2024-11-15T02:24:15Z_uu90853psl,uu90853psl,11/15/2024 2:24,11/15/2024 10:24,25.9,1014.15,47.26
2024-11-15T02:39:33Z_uu90853psl,uu90853psl,11/15/2024 2:39,11/15/2024 10:39,26.25,1014.26,47.13
2024-11-15T02:54:51Z_uu90853psl,uu90853psl,11/15/2024 2:54,11/15/2024 10:54,26.29,1014.35,46.3
2024-11-15T03:10:10Z_uu90853psl,uu90853psl,11/15/2024 3:10,11/15/2024 11:10,26.56,1013.94,46.83
2024-11-15T03:25:29Z_uu90853psl,uu90853psl,11/15/2024 3:25,11/15/2024 11:25,26.79,1014.04,43.44
2024-11-15T03:41:15Z_uu90853psl,uu90853psl,11/15/2024 3:41,11/15/2024 11:41,27.12,1013.96,40.78
2024-11-15T03:56:40Z_uu90853psl,uu90853psl,11/15/2024 3:56,11/15/2024 11:56,27.7,1013.93,47.44
2024-11-15T04:12:06Z_uu90853psl,uu90853psl,11/15/2024 4:12,11/15/2024 12:12,27.63,1013.84,45.65
2024-11-15T04:43:00Z_uu90853psl,uu90853psl,11/15/2024 4:43,11/15/2024 12:43,27.86,1013.83,41.38
2024-11-15T04:58:20Z_uu90853psl,uu90853psl,11/15/2024 4:58,11/15/2024 12:58,27.97,1013.64,40.02
2024-11-15T05:13:39Z_uu90853psl,uu90853psl,11/15/2024 5:13,11/15/2024 13:13,27.98,1013.66,39.62
2024-11-15T05:29:04Z_uu90853psl,uu90853psl,11/15/2024 5:29,11/15/2024 13:29,27.93,1013.65,38.84
2024-11-15T05:36:22Z_uu90853psl,uu90853psl,11/15/2024 5:36,11/15/2024 13:36,27.62,1013.54,38.52
2024-11-15T05:51:48Z_uu90853psl,uu90853psl,11/15/2024 5:51,11/15/2024 13:51,27.25,1013.66,40.07
2024-11-15T06:07:07Z_uu90853psl,uu90853psl,11/15/2024 6:07,11/15/2024 14:07,27.1,1013.65,40.08
2024-11-15T06:22:26Z_uu90853psl,uu90853psl,11/15/2024 6:22,11/15/2024 14:22,26.93,1013.36,41.03
2024-11-15T06:38:18Z_uu90853psl,uu90853psl,11/15/2024 6:38,11/15/2024 14:38,26.31,1013.29,41.52
2024-11-15T06:53:41Z_uu90853psl,uu90853psl,11/15/2024 6:53,11/15/2024 14:53,25.98,1013.31,41.37
2024-11-15T07:09:19Z_uu90853psl,uu90853psl,11/15/2024 7:09,11/15/2024 15:09,25.88,1013.17,41.88
2024-11-15T07:24:41Z_uu90853psl,uu90853psl,11/15/2024 7:24,11/15/2024 15:24,26.22,1013.08,43.22
2024-11-15T07:40:01Z_uu90853psl,uu90853psl,11/15/2024 7:40,11/15/2024 15:40,26.59,1013.08,45.2
2024-11-15T07:55:19Z_uu90853psl,uu90853psl,11/15/2024 7:55,11/15/2024 15:55,26.75,1013.19,46.11
2024-11-15T08:10:38Z_uu90853psl,uu90853psl,11/15/2024 8:10,11/15/2024 16:10,26.48,1013.16,41.43
2024-11-15T08:26:05Z_uu90853psl,uu90853psl,11/15/2024 8:26,11/15/2024 16:26,26.28,1013.07,39.98
2024-11-15T08:41:27Z_uu90853psl,uu90853psl,11/15/2024 8:41,11/15/2024 16:41,26.22,1013.05,40.7
2024-11-15T08:56:46Z_uu90853psl,uu90853psl,11/15/2024 8:56,11/15/2024 16:56,26.23,1013.09,40.17
2024-11-15T09:12:21Z_uu90853psl,uu90853psl,11/15/2024 9:12,11/15/2024 17:12,26.17,1012.84,43.78
2024-11-15T09:27:47Z_uu90853psl,uu90853psl,11/15/2024 9:27,11/15/2024 17:27,25.93,1013.37,45.86
2024-11-15T09:43:06Z_uu90853psl,uu90853psl,11/15/2024 9:43,11/15/2024 17:43,25.48,1013.5,47.27
2024-11-15T10:13:59Z_uu90853psl,uu90853psl,11/15/2024 10:13,11/15/2024 18:13,24.64,1013.84,48.18
2024-11-15T10:29:17Z_uu90853psl,uu90853psl,11/15/2024 10:29,11/15/2024 18:29,24.12,1014.1,48.35
2024-11-15T10:44:46Z_uu90853psl,uu90853psl,11/15/2024 10:44,11/15/2024 18:44,23.79,1014.3,48.79
2024-11-15T11:00:13Z_uu90853psl,uu90853psl,11/15/2024 11:00,11/15/2024 19:00,23.4,1014.4,48.34
2024-11-15T11:15:42Z_uu90853psl,uu90853psl,11/15/2024 11:15,11/15/2024 19:15,22.98,1014.51,47.88
2024-11-15T11:31:08Z_uu90853psl,uu90853psl,11/15/2024 11:31,11/15/2024 19:31,22.67,1014.66,48.04
2024-11-15T11:46:35Z_uu90853psl,uu90853psl,11/15/2024 11:46,11/15/2024 19:46,22.29,1014.78,48.33
2024-11-15T12:01:54Z_uu90853psl,uu90853psl,11/15/2024 12:01,11/15/2024 20:01,21.95,1014.93,47.7
2024-11-15T12:17:13Z_uu90853psl,uu90853psl,11/15/2024 12:17,11/15/2024 20:17,21.65,1015.08,47.84
2024-11-15T12:32:38Z_uu90853psl,uu90853psl,11/15/2024 12:32,11/15/2024 20:32,21.42,1015.17,47.33
2024-11-15T12:48:04Z_uu90853psl,uu90853psl,11/15/2024 12:48,11/15/2024 20:48,21.14,1015.31,47.8
2024-11-15T13:03:30Z_uu90853psl,uu90853psl,11/15/2024 13:03,11/15/2024 21:03,20.94,1015.55,48.17
2024-11-15T13:18:57Z_uu90853psl,uu90853psl,11/15/2024 13:18,11/15/2024 21:18,20.72,1015.44,48.35
2024-11-15T13:34:17Z_uu90853psl,uu90853psl,11/15/2024 13:34,11/15/2024 21:34,20.47,1015.38,48.41
2024-11-15T13:49:50Z_uu90853psl,uu90853psl,11/15/2024 13:49,11/15/2024 21:49,20.17,1015.92,49.02
2024-11-15T14:05:09Z_uu90853psl,uu90853psl,11/15/2024 14:05,11/15/2024 22:05,20.03,1015.67,49.52
2024-11-15T14:20:40Z_uu90853psl,uu90853psl,11/15/2024 14:20,11/15/2024 22:20,19.89,1015.6,50.01
2024-11-15T14:36:00Z_uu90853psl,uu90853psl,11/15/2024 14:36,11/15/2024 22:36,19.73,1015.71,50.62
2024-11-15T14:51:26Z_uu90853psl,uu90853psl,11/15/2024 14:51,11/15/2024 22:51,19.44,1015.63,51.38
2024-11-15T15:06:52Z_uu90853psl,uu90853psl,11/15/2024 15:06,11/15/2024 23:06,19.29,1015.66,51.52
2024-11-15T15:22:19Z_uu90853psl,uu90853psl,11/15/2024 15:22,11/15/2024 23:22,19.14,1015.87,52.08
2024-11-15T15:37:37Z_uu90853psl,uu90853psl,11/15/2024 15:37,11/15/2024 23:37,18.95,1015.93,52.74
2024-11-15T15:53:25Z_uu90853psl,uu90853psl,11/15/2024 15:53,11/15/2024 23:53,18.87,1016.16,52.44
2024-11-15T16:08:58Z_uu90853psl,uu90853psl,11/15/2024 16:08,11/16/2024 0:08,18.7,1016.17,53.14
2024-11-15T16:24:17Z_uu90853psl,uu90853psl,11/15/2024 16:24,11/16/2024 0:24,18.43,1016.22,51.86
2024-11-15T16:39:44Z_uu90853psl,uu90853psl,11/15/2024 16:39,11/16/2024 0:39,18.05,1016.44,52.73
2024-11-15T16:55:03Z_uu90853psl,uu90853psl,11/15/2024 16:55,11/16/2024 0:55,17.77,1016.46,53.5
