"SID","DeviceID","ObservationTimestamp","LocalTimestamp","AirTemperature","BarometricPressure","RelativeHumidity","Hour","PredictedTemperature","Residuals"
"2024-11-17T16:21:21Z_uu90853psl","uu90853psl","11/17/2024 16:21",2024-11-18 00:21:00,21.31,1014.43,37.39,0,26.1579429253908,-4.84794292539081
"2024-11-17T16:36:59Z_uu90853psl","uu90853psl","11/17/2024 16:36",2024-11-18 00:36:00,20.97,1014.19,38.93,0,26.0485877495159,-5.07858774951591
"2024-11-17T16:52:25Z_uu90853psl","uu90853psl","11/17/2024 16:52",2024-11-18 00:52:00,20.43,1014.45,40.57,0,25.7096987513948,-5.2796987513948
"2024-11-17T17:07:44Z_uu90853psl","uu90853psl","11/17/2024 17:07",2024-11-18 01:07:00,20.13,1014.32,41.31,1,25.6634826708188,-5.53348267081884
"2024-11-17T17:23:10Z_uu90853psl","uu90853psl","11/17/2024 17:23",2024-11-18 01:23:00,19.65,1014.44,43.14,1,25.3587259593621,-5.70872595936208
"2024-11-17T17:38:33Z_uu90853psl","uu90853psl","11/17/2024 17:38",2024-11-18 01:38:00,19.45,1014.29,43.92,1,25.3156084973786,-5.86560849737856
"2024-11-17T17:53:51Z_uu90853psl","uu90853psl","11/17/2024 17:53",2024-11-18 01:53:00,19.12,1013.94,45,1,25.3173016174496,-6.19730161744959
"2024-11-17T18:09:29Z_uu90853psl","uu90853psl","11/17/2024 18:09",2024-11-18 02:09:00,18.46,1014.03,46.66,2,25.0489889449818,-6.58898894498177
"2024-11-17T18:24:48Z_uu90853psl","uu90853psl","11/17/2024 18:24",2024-11-18 02:24:00,18.2,1013.69,47.63,2,25.0615747122741,-6.8615747122741
"2024-11-17T18:40:07Z_uu90853psl","uu90853psl","11/17/2024 18:40",2024-11-18 02:40:00,17.94,1013.8,48.97,2,24.8288717303794,-6.88887173037937
"2024-11-17T18:55:33Z_uu90853psl","uu90853psl","11/17/2024 18:55",2024-11-18 02:55:00,17.69,1014.07,49.85,2,24.590733954328,-6.90073395432805
"2024-11-17T19:10:51Z_uu90853psl","uu90853psl","11/17/2024 19:10",2024-11-18 03:10:00,17.52,1014.08,50.6,3,24.4827367948267,-6.96273679482665
"2024-11-17T19:26:10Z_uu90853psl","uu90853psl","11/17/2024 19:26",2024-11-18 03:26:00,17.35,1013.91,50.91,3,24.5132223717014,-7.16322237170136
"2024-11-17T19:41:36Z_uu90853psl","uu90853psl","11/17/2024 19:41",2024-11-18 03:41:00,17.13,1013.93,51.61,3,24.4078232217429,-7.27782322174289
"2024-11-17T19:57:04Z_uu90853psl","uu90853psl","11/17/2024 19:57",2024-11-18 03:57:00,16.93,1013.82,52.45,3,24.3391543679917,-7.40915436799172
"2024-11-17T20:12:22Z_uu90853psl","uu90853psl","11/17/2024 20:12",2024-11-18 04:12:00,16.76,1014,53.33,4,24.1398442886413,-7.37984428864128
"2024-11-17T20:27:41Z_uu90853psl","uu90853psl","11/17/2024 20:27",2024-11-18 04:27:00,16.62,1014.51,53.81,4,23.8534635725767,-7.23346357257669
"2024-11-17T20:43:00Z_uu90853psl","uu90853psl","11/17/2024 20:43",2024-11-18 04:43:00,16.62,1014.35,53.97,4,23.9003715551249,-7.28037155512486
"2024-11-17T20:58:19Z_uu90853psl","uu90853psl","11/17/2024 20:58",2024-11-18 04:58:00,16.61,1014.56,53.77,4,23.8374223884174,-7.22742238841741
"2024-11-17T21:13:41Z_uu90853psl","uu90853psl","11/17/2024 21:13",2024-11-18 05:13:00,16.63,1014.92,53.64,5,23.7000833165838,-7.07008331658383
"2024-11-17T21:29:02Z_uu90853psl","uu90853psl","11/17/2024 21:29",2024-11-18 05:29:00,16.7,1014.75,53.72,5,23.7623650045587,-7.06236500455868
"2024-11-17T21:44:29Z_uu90853psl","uu90853psl","11/17/2024 21:44",2024-11-18 05:44:00,16.78,1014.88,53.65,5,23.71595763106,-6.93595763105998
"2024-11-17T21:59:55Z_uu90853psl","uu90853psl","11/17/2024 21:59",2024-11-18 05:59:00,16.86,1014.88,53.69,5,23.7104278726078,-6.85042787260776
"2024-11-17T22:15:14Z_uu90853psl","uu90853psl","11/17/2024 22:15",2024-11-18 06:15:00,16.93,1014.74,54.36,6,23.6782030578455,-6.74820305784549
"2024-11-17T22:46:09Z_uu90853psl","uu90853psl","11/17/2024 22:46",2024-11-18 06:46:00,17.48,1014.54,53.14,6,23.9331444610844,-6.45314446108445
"2024-11-17T23:01:27Z_uu90853psl","uu90853psl","11/17/2024 23:01",2024-11-18 07:01:00,18.62,1014.31,50.15,7,24.445720241401,-5.82572024140096
"2024-11-17T23:16:45Z_uu90853psl","uu90853psl","11/17/2024 23:16",2024-11-18 07:16:00,19.75,1014.33,48.53,7,24.6610470816711,-4.91104708167114
"2024-11-17T23:32:04Z_uu90853psl","uu90853psl","11/17/2024 23:32",2024-11-18 07:32:00,20.78,1014.15,46.68,7,24.9944538034879,-4.21445380348788
"2024-11-17T23:47:23Z_uu90853psl","uu90853psl","11/17/2024 23:47",2024-11-18 07:47:00,21.72,1014.16,44.31,7,25.3177778032595,-3.59777780325951
"2024-11-18T00:02:41Z_uu90853psl","uu90853psl","11/18/2024 0:02",2024-11-18 08:02:00,22.77,1014.06,41.46,8,25.7549149782032,-2.98491497820324
"2024-11-18T00:17:59Z_uu90853psl","uu90853psl","11/18/2024 0:17",2024-11-18 08:17:00,23.87,1014.01,39.68,8,26.0225601719385,-2.15256017193846
"2024-11-18T00:33:19Z_uu90853psl","uu90853psl","11/18/2024 0:33",2024-11-18 08:33:00,24.25,1014.07,38.91,8,26.1031228910097,-1.85312289100974
"2024-11-18T00:48:38Z_uu90853psl","uu90853psl","11/18/2024 0:48",2024-11-18 08:48:00,24.79,1013.74,37.03,8,26.5053897595004,-1.71538975950038
"2024-11-18T01:04:13Z_uu90853psl","uu90853psl","11/18/2024 1:04",2024-11-18 09:04:00,24.67,1013.38,38.96,9,26.3938897009841,-1.72388970098413
"2024-11-18T01:19:32Z_uu90853psl","uu90853psl","11/18/2024 1:19",2024-11-18 09:19:00,24.77,1013.29,38.01,9,26.5640491609251,-1.79404916092514
"2024-11-18T01:34:51Z_uu90853psl","uu90853psl","11/18/2024 1:34",2024-11-18 09:34:00,25.32,1013.24,37.39,9,26.6713313595461,-1.35133135954608
"2024-11-18T01:50:10Z_uu90853psl","uu90853psl","11/18/2024 1:50",2024-11-18 09:50:00,25.62,1013.02,38.1,9,26.6680902945101,-1.04809029451011
"2024-11-18T02:05:37Z_uu90853psl","uu90853psl","11/18/2024 2:05",2024-11-18 10:05:00,26.2,1012.96,36.86,10,26.8653979376627,-0.665397937662739
"2024-11-18T02:20:56Z_uu90853psl","uu90853psl","11/18/2024 2:20",2024-11-18 10:20:00,26.77,1012.74,34.92,10,27.2285033700862,-0.458503370086227
"2024-11-18T02:36:30Z_uu90853psl","uu90853psl","11/18/2024 2:36",2024-11-18 10:36:00,27.42,1012.56,34.71,10,27.335189995362,0.0848100046379869
"2024-11-18T02:51:49Z_uu90853psl","uu90853psl","11/18/2024 2:51",2024-11-18 10:51:00,28.13,1012.13,32.82,10,27.7819811886888,0.348018811311224
"2024-11-18T03:07:15Z_uu90853psl","uu90853psl","11/18/2024 3:07",2024-11-18 11:07:00,28.31,1012.19,34.39,11,27.5390530383053,0.770946961694655
"2024-11-18T03:22:34Z_uu90853psl","uu90853psl","11/18/2024 3:22",2024-11-18 11:22:00,28.7,1012.04,32.9,11,27.8097493684852,0.890250631514785
"2024-11-18T03:37:53Z_uu90853psl","uu90853psl","11/18/2024 3:37",2024-11-18 11:37:00,29.21,1011.78,32.72,11,27.9468021831003,1.2631978168997
"2024-11-18T03:53:19Z_uu90853psl","uu90853psl","11/18/2024 3:53",2024-11-18 11:53:00,29.61,1011.61,32.36,11,28.0699112140496,1.54008878595039
"2024-11-18T04:08:45Z_uu90853psl","uu90853psl","11/18/2024 4:08",2024-11-18 12:08:00,30.02,1011.49,31.6,12,28.2267468869095,1.79325311309052
"2024-11-18T04:24:10Z_uu90853psl","uu90853psl","11/18/2024 4:24",2024-11-18 12:24:00,30.42,1011.17,31.87,12,28.3274750500711,2.09252494992892
"2024-11-18T04:39:29Z_uu90853psl","uu90853psl","11/18/2024 4:39",2024-11-18 12:39:00,30.94,1010.93,31.13,12,28.5333161059726,2.40668389402737
"2024-11-18T04:54:47Z_uu90853psl","uu90853psl","11/18/2024 4:54",2024-11-18 12:54:00,31.54,1010.63,29.49,12,28.8894618581829,2.65053814181706
"2024-11-18T05:10:06Z_uu90853psl","uu90853psl","11/18/2024 5:10",2024-11-18 13:10:00,32.11,1010.41,28.9,13,29.0659379428441,3.04406205715594
"2024-11-18T05:25:32Z_uu90853psl","uu90853psl","11/18/2024 5:25",2024-11-18 13:25:00,32.45,1010.05,28.83,13,29.2309258069387,3.21907419306127
"2024-11-18T05:35:57Z_uu90853psl","uu90853psl","11/18/2024 5:35",2024-11-18 13:35:00,32.77,1009.86,28.4,13,29.372340292224,3.39765970777599
"2024-11-18T05:51:30Z_uu90853psl","uu90853psl","11/18/2024 5:51",2024-11-18 13:51:00,33.52,1009.43,27.31,13,29.7085363165065,3.81146368349354
"2024-11-18T06:06:49Z_uu90853psl","uu90853psl","11/18/2024 6:06",2024-11-18 14:06:00,34.13,1009.33,25.99,14,29.9341602306528,4.19583976934721
"2024-11-18T06:22:07Z_uu90853psl","uu90853psl","11/18/2024 6:22",2024-11-18 14:22:00,34.38,1009.1,25.75,14,30.0665651173793,4.3134348826207
"2024-11-18T06:37:26Z_uu90853psl","uu90853psl","11/18/2024 6:37",2024-11-18 14:37:00,34.68,1008.88,25.94,14,30.1352109122222,4.54478908777783
"2024-11-18T06:52:44Z_uu90853psl","uu90853psl","11/18/2024 6:52",2024-11-18 14:52:00,34.22,1008.87,25.61,14,30.1851456079753,4.03485439202473
"2024-11-18T07:08:04Z_uu90853psl","uu90853psl","11/18/2024 7:08",2024-11-18 15:08:00,34.09,1008.41,25.5,15,30.3988051157453,3.69119488425473
"2024-11-18T07:23:30Z_uu90853psl","uu90853psl","11/18/2024 7:23",2024-11-18 15:23:00,34.16,1008.16,24.96,15,30.5813115679081,3.57868843209191
"2024-11-18T07:38:49Z_uu90853psl","uu90853psl","11/18/2024 7:38",2024-11-18 15:38:00,33.9,1008.05,25.45,15,30.5610281006138,3.33897189938617
"2024-11-18T07:54:35Z_uu90853psl","uu90853psl","11/18/2024 7:54",2024-11-18 15:54:00,33.52,1008.1,26.28,15,30.4247146701187,3.09528532988126
"2024-11-18T08:09:59Z_uu90853psl","uu90853psl","11/18/2024 8:09",2024-11-18 16:09:00,33.4,1007.82,26.31,16,30.5413646299043,2.85863537009566
"2024-11-18T08:25:23Z_uu90853psl","uu90853psl","11/18/2024 8:25",2024-11-18 16:25:00,33.27,1007.62,25.64,16,30.7202718544252,2.54972814557476
"2024-11-18T08:40:42Z_uu90853psl","uu90853psl","11/18/2024 8:40",2024-11-18 16:40:00,33.11,1007.59,26.02,16,30.6806817146961,2.42931828530387
"2024-11-18T08:56:01Z_uu90853psl","uu90853psl","11/18/2024 8:56",2024-11-18 16:56:00,32.88,1007.56,25.88,16,30.7129784348459,2.16702156515415
"2024-11-18T09:11:31Z_uu90853psl","uu90853psl","11/18/2024 9:11",2024-11-18 17:11:00,32.75,1007.79,26.62,17,30.5114515674666,2.23854843253339
"2024-11-18T09:26:49Z_uu90853psl","uu90853psl","11/18/2024 9:26",2024-11-18 17:26:00,32.43,1008.01,27.32,17,30.3197686470619,2.11023135293811
"2024-11-18T09:42:08Z_uu90853psl","uu90853psl","11/18/2024 9:42",2024-11-18 17:42:00,32.2,1008.46,27.79,17,30.0606555017442,2.13934449825578
"2024-11-18T09:57:33Z_uu90853psl","uu90853psl","11/18/2024 9:57",2024-11-18 17:57:00,31.81,1009.24,28.62,17,29.6094063091203,2.20059369087974
"2024-11-18T10:13:09Z_uu90853psl","uu90853psl","11/18/2024 10:13",2024-11-18 18:13:00,30.96,1010.38,36.58,18,28.0171668855851,2.94283311441488
"2024-11-18T10:28:28Z_uu90853psl","uu90853psl","11/18/2024 10:28",2024-11-18 18:28:00,29.28,1011,47.38,18,26.2566524151027,3.02334758489726
"2024-11-18T10:44:12Z_uu90853psl","uu90853psl","11/18/2024 10:44",2024-11-18 18:44:00,28.13,1010.81,56.89,18,25.0239219250118,3.10607807498815
"2024-11-18T10:59:48Z_uu90853psl","uu90853psl","11/18/2024 10:59",2024-11-18 18:59:00,28.05,1010.28,65,18,24.1314153905072,3.91858460949284
"2024-11-18T11:15:20Z_uu90853psl","uu90853psl","11/18/2024 11:15",2024-11-18 19:15:00,27.86,1009.74,65.98,19,24.2289024886327,3.63109751136726
"2024-11-18T11:30:47Z_uu90853psl","uu90853psl","11/18/2024 11:30",2024-11-18 19:30:00,27.37,1009.56,66.41,19,24.247112978673,3.12288702132696
"2024-11-18T11:46:13Z_uu90853psl","uu90853psl","11/18/2024 11:46",2024-11-18 19:46:00,26.93,1009.71,64.99,19,24.378706575892,2.55129342410795
"2024-11-18T12:01:32Z_uu90853psl","uu90853psl","11/18/2024 12:01",2024-11-18 20:01:00,26.7,1009.79,67.54,20,23.9916709663847,2.70832903361533
"2024-11-18T12:16:51Z_uu90853psl","uu90853psl","11/18/2024 12:16",2024-11-18 20:16:00,26.62,1009.99,64.6,20,24.3118244421764,2.30817555782359
"2024-11-18T12:32:16Z_uu90853psl","uu90853psl","11/18/2024 12:32",2024-11-18 20:32:00,26.45,1009.82,56.09,20,25.5616217577652,0.888378242234811
"2024-11-18T12:47:42Z_uu90853psl","uu90853psl","11/18/2024 12:47",2024-11-18 20:47:00,26.29,1009.95,58.2,20,25.2138425486206,1.07615745137941
"2024-11-18T13:03:05Z_uu90853psl","uu90853psl","11/18/2024 13:03",2024-11-18 21:03:00,26.15,1009.69,55.97,21,25.6342954839119,0.515704516088075
"2024-11-18T13:18:44Z_uu90853psl","uu90853psl","11/18/2024 13:18",2024-11-18 21:18:00,25.93,1009.75,59.37,21,25.1383808843395,0.791619115660488
"2024-11-18T13:34:03Z_uu90853psl","uu90853psl","11/18/2024 13:34",2024-11-18 21:34:00,25.77,1009.73,54.55,21,25.8133451548764,-0.0433451548764126
"2024-11-18T13:49:29Z_uu90853psl","uu90853psl","11/18/2024 13:49",2024-11-18 21:49:00,25.69,1009.71,54.57,21,25.8192086526949,-0.129208652694903
"2024-11-18T14:05:11Z_uu90853psl","uu90853psl","11/18/2024 14:05",2024-11-18 22:05:00,25.65,1009.71,53.87,22,25.9159794256087,-0.265979425608727
"2024-11-18T14:20:30Z_uu90853psl","uu90853psl","11/18/2024 14:20",2024-11-18 22:20:00,25.65,1009.51,51.41,22,26.3423433408664,-0.692343340866447
"2024-11-18T14:35:57Z_uu90853psl","uu90853psl","11/18/2024 14:35",2024-11-18 22:35:00,25.7,1009.75,50.99,22,26.2968652800792,-0.596865280079236
"2024-11-18T14:51:16Z_uu90853psl","uu90853psl","11/18/2024 14:51",2024-11-18 22:51:00,25.71,1009.77,49.89,22,26.4403052604706,-0.730305260470576
"2024-11-18T15:06:51Z_uu90853psl","uu90853psl","11/18/2024 15:06",2024-11-18 23:06:00,25.79,1009.5,48.93,23,26.6895025534263,-0.899502553426281
"2024-11-18T15:22:10Z_uu90853psl","uu90853psl","11/18/2024 15:22",2024-11-18 23:22:00,25.78,1009.34,49.19,23,26.7225861398438,-0.942586139843844
"2024-11-18T15:37:29Z_uu90853psl","uu90853psl","11/18/2024 15:37",2024-11-18 23:37:00,25.73,1009.28,48.33,23,26.8673610777005,-1.13736107770045
"2024-11-18T15:52:48Z_uu90853psl","uu90853psl","11/18/2024 15:52",2024-11-18 23:52:00,25.69,1009.02,47.81,23,27.0514168391595,-1.36141683915945
"2024-11-18T16:08:06Z_uu90853psl","uu90853psl","11/18/2024 16:08",2024-11-19 00:08:00,25.68,1009.03,47.57,0,27.0802812013505,-1.40028120135046
"2024-11-18T16:23:25Z_uu90853psl","uu90853psl","11/18/2024 16:23",2024-11-19 00:23:00,25.59,1009.16,46.61,0,27.1569109534136,-1.56691095341362
"2024-11-18T16:54:22Z_uu90853psl","uu90853psl","11/18/2024 16:54",2024-11-19 00:54:00,25.27,1009.06,48.5,0,26.9387717517694,-1.66877175176943
"2024-11-18T17:09:41Z_uu90853psl","uu90853psl","11/18/2024 17:09",2024-11-19 01:09:00,25.11,1008.96,48.15,1,27.0302990234495,-1.92029902344946
"2024-11-18T17:25:08Z_uu90853psl","uu90853psl","11/18/2024 17:25",2024-11-19 01:25:00,24.98,1008.84,46.44,1,27.3184664595495,-2.33846645954952
"2024-11-18T17:40:27Z_uu90853psl","uu90853psl","11/18/2024 17:40",2024-11-19 01:40:00,24.95,1008.6,45.89,1,27.4980411628031,-2.54804116280308
"2024-11-18T17:56:06Z_uu90853psl","uu90853psl","11/18/2024 17:56",2024-11-19 01:56:00,24.9,1008.7,45.39,1,27.5240212582326,-2.62402125823263
"2024-11-18T18:11:39Z_uu90853psl","uu90853psl","11/18/2024 18:11",2024-11-19 02:11:00,24.88,1008.55,44.47,2,27.7159185304684,-2.83591853046839
"2024-11-18T18:27:06Z_uu90853psl","uu90853psl","11/18/2024 18:27",2024-11-19 02:27:00,24.68,1008.34,44.92,2,27.7443067068495,-3.06430670684948
"2024-11-18T18:42:32Z_uu90853psl","uu90853psl","11/18/2024 18:42",2024-11-19 02:42:00,24.52,1008.31,44.7,2,27.7876629439037,-3.26766294390369
"2024-11-18T18:57:59Z_uu90853psl","uu90853psl","11/18/2024 18:57",2024-11-19 02:57:00,24.39,1008.47,44.54,2,27.7407549613555,-3.35075496135552
"2024-11-18T19:13:17Z_uu90853psl","uu90853psl","11/18/2024 19:13",2024-11-19 03:13:00,24.34,1008.77,44.63,3,27.5988873491686,-3.25888734916861
"2024-11-18T19:28:49Z_uu90853psl","uu90853psl","11/18/2024 19:28",2024-11-19 03:28:00,24.17,1008.71,45.39,3,27.5197070697103,-3.34970706971032
"2024-11-18T19:44:16Z_uu90853psl","uu90853psl","11/18/2024 19:44",2024-11-19 03:44:00,24.02,1008.8,45.92,3,27.4076100735177,-3.38761007351767
"2024-11-18T19:59:39Z_uu90853psl","uu90853psl","11/18/2024 19:59",2024-11-19 03:59:00,23.87,1008.85,45.85,3,27.3957162081974,-3.52571620819743
"2024-11-18T20:14:58Z_uu90853psl","uu90853psl","11/18/2024 20:14",2024-11-19 04:14:00,23.73,1008.94,45.76,4,27.3693304680141,-3.6393304680141
"2024-11-18T20:30:16Z_uu90853psl","uu90853psl","11/18/2024 20:30",2024-11-19 04:30:00,23.71,1008.8,45.34,4,27.4877915710748,-3.77779157107483
"2024-11-18T20:45:35Z_uu90853psl","uu90853psl","11/18/2024 20:45",2024-11-19 04:45:00,23.65,1008.87,45.91,4,27.3787931934745,-3.72879319347451
"2024-11-18T21:00:53Z_uu90853psl","uu90853psl","11/18/2024 21:00",2024-11-19 05:00:00,23.59,1009.04,46.89,5,27.1699729065159,-3.57997290651587
"2024-11-18T21:16:14Z_uu90853psl","uu90853psl","11/18/2024 21:16",2024-11-19 05:16:00,23.53,1009.13,47.04,5,27.1104086156192,-3.58040861561918
"2024-11-18T21:31:38Z_uu90853psl","uu90853psl","11/18/2024 21:31",2024-11-19 05:31:00,23.48,1009.35,47.74,5,26.9187256952145,-3.43872569521445
"2024-11-18T21:47:01Z_uu90853psl","uu90853psl","11/18/2024 21:47",2024-11-19 05:47:00,23.44,1009.44,48.46,5,26.7803623463737,-3.34036234637371
"2024-11-18T22:02:32Z_uu90853psl","uu90853psl","11/18/2024 22:02",2024-11-19 06:02:00,23.47,1009.11,48.83,6,26.8715803019271,-3.40158030192707
"2024-11-18T22:18:10Z_uu90853psl","uu90853psl","11/18/2024 22:18",2024-11-19 06:18:00,23.47,1009.77,49.31,6,26.5204867580277,-3.05048675802774
"2024-11-18T22:33:28Z_uu90853psl","uu90853psl","11/18/2024 22:33",2024-11-19 06:33:00,23.59,1009.79,50.11,6,26.4012632119388,-2.81126321193878
"2024-11-18T22:48:57Z_uu90853psl","uu90853psl","11/18/2024 22:48",2024-11-19 06:48:00,23.77,1010.1,50.51,6,26.2122257832249,-2.44222578322487
"2024-11-18T23:04:19Z_uu90853psl","uu90853psl","11/18/2024 23:04",2024-11-19 07:04:00,23.92,1010.4,50.66,7,26.0620635333597,-2.14206353335969
"2024-11-18T23:19:52Z_uu90853psl","uu90853psl","11/18/2024 23:19",2024-11-19 07:19:00,24.01,1010.39,51.08,7,26.0083152581337,-1.99831525813369
"2024-11-18T23:35:22Z_uu90853psl","uu90853psl","11/18/2024 23:35",2024-11-19 07:35:00,24.17,1010.43,51.59,7,25.9205540837787,-1.75055408377865
"2024-11-18T23:50:41Z_uu90853psl","uu90853psl","11/18/2024 23:50",2024-11-19 07:50:00,24.28,1010.53,51.07,7,25.9492990584344,-1.66929905843437
"2024-11-19T00:06:00Z_uu90853psl","uu90853psl","11/19/2024 0:06",2024-11-19 08:06:00,24.53,1010.68,53.03,8,25.613628066441,-1.08362806644099
"2024-11-19T00:21:19Z_uu90853psl","uu90853psl","11/19/2024 0:21",2024-11-19 08:21:00,25.13,1010.63,52.53,8,25.7043209897052,-0.574320989705225
"2024-11-19T00:36:58Z_uu90853psl","uu90853psl","11/19/2024 0:36",2024-11-19 08:36:00,25.34,1010.76,55.32,8,25.262535886873,0.0774641131270251
"2024-11-19T00:52:17Z_uu90853psl","uu90853psl","11/19/2024 0:52",2024-11-19 08:52:00,25.62,1010.59,52.96,8,25.6621328404331,-0.0421328404331369
"2024-11-19T01:07:50Z_uu90853psl","uu90853psl","11/19/2024 1:07",2024-11-19 09:07:00,25.78,1010.73,53.86,9,25.4773146359458,0.302685364054156
"2024-11-19T01:23:09Z_uu90853psl","uu90853psl","11/19/2024 1:23",2024-11-19 09:23:00,26.26,1010.93,56.53,9,25.021919488814,1.23808051118597
"2024-11-19T01:38:28Z_uu90853psl","uu90853psl","11/19/2024 1:38",2024-11-19 09:38:00,26.96,1011.07,52.05,9,25.58085379615,1.37914620384996
"2024-11-19T01:53:46Z_uu90853psl","uu90853psl","11/19/2024 1:53",2024-11-19 09:53:00,27.03,1011.38,50.34,9,25.6835111257907,1.3464888742093
"2024-11-19T02:09:04Z_uu90853psl","uu90853psl","11/19/2024 2:09",2024-11-19 10:09:00,27.17,1011.6,51.46,10,25.4337657416377,1.73623425836231
"2024-11-19T02:24:23Z_uu90853psl","uu90853psl","11/19/2024 2:24",2024-11-19 10:24:00,27.54,1011.7,60.36,10,24.160252600796,3.37974739920399
"2024-11-19T02:39:42Z_uu90853psl","uu90853psl","11/19/2024 2:39",2024-11-19 10:39:00,27.43,1012.03,61,10,23.9294082443242,3.50059175567581
"2024-11-19T02:55:09Z_uu90853psl","uu90853psl","11/19/2024 2:55",2024-11-19 10:55:00,27.17,1012.12,59.65,10,24.0772098953857,3.09279010461427
"2024-11-19T03:10:34Z_uu90853psl","uu90853psl","11/19/2024 3:10",2024-11-19 11:10:00,26.2,1012.24,63.58,11,23.4821408651875,2.71785913481249
"2024-11-19T03:26:07Z_uu90853psl","uu90853psl","11/19/2024 3:26",2024-11-19 11:26:00,24.95,1012.38,72.84,11,22.1416031441866,2.8083968558134
"2024-11-19T03:41:26Z_uu90853psl","uu90853psl","11/19/2024 3:41",2024-11-19 11:41:00,23.78,1012.54,75.48,11,21.7076120699832,2.07238793001679
"2024-11-19T03:56:49Z_uu90853psl","uu90853psl","11/19/2024 3:56",2024-11-19 11:56:00,23.46,1012.57,86.82,11,20.1269829832123,3.33301701678768
"2024-11-19T04:12:22Z_uu90853psl","uu90853psl","11/19/2024 4:12",2024-11-19 12:12:00,23.67,1012.34,86.88,12,20.2179146815473,3.45208531845275
"2024-11-19T04:27:41Z_uu90853psl","uu90853psl","11/19/2024 4:27",2024-11-19 12:27:00,24.09,1012.37,85.35,12,20.4164853767776,3.67351462322236
"2024-11-19T04:43:23Z_uu90853psl","uu90853psl","11/19/2024 4:43",2024-11-19 12:43:00,24.05,1012.38,89.21,12,19.8785494976163,4.17145050238372
"2024-11-19T04:58:41Z_uu90853psl","uu90853psl","11/19/2024 4:58",2024-11-19 12:58:00,23.68,1012.05,92.27,12,19.597891197258,4.08210880274203
"2024-11-19T05:13:59Z_uu90853psl","uu90853psl","11/19/2024 5:13",2024-11-19 13:13:00,23.09,1011.82,96.87,13,19.061195311266,4.02880468873399
"2024-11-19T05:29:33Z_uu90853psl","uu90853psl","11/19/2024 5:29",2024-11-19 13:29:00,22.98,1011.6,100,13,18.7234038598708,4.25659614012917
"2024-11-19T05:35:57Z_uu90853psl","uu90853psl","11/19/2024 5:35",2024-11-19 13:35:00,22.85,1011.38,100,13,18.8183160073617,4.03168399263827
"2024-11-19T05:51:29Z_uu90853psl","uu90853psl","11/19/2024 5:51",2024-11-19 13:51:00,22.89,1011.14,100,13,18.9218565318972,3.96814346810276
"2024-11-19T06:06:48Z_uu90853psl","uu90853psl","11/19/2024 6:06",2024-11-19 14:06:00,23.06,1010.83,100,14,19.055596376089,4.00440362391104
"2024-11-19T06:22:12Z_uu90853psl","uu90853psl","11/19/2024 6:22",2024-11-19 14:22:00,23.53,1010.77,100,14,19.0814815072228,4.44851849277718
"2024-11-19T06:37:55Z_uu90853psl","uu90853psl","11/19/2024 6:37",2024-11-19 14:37:00,23.77,1010.55,100,14,19.1763936547137,4.59360634528628
"2024-11-19T06:53:22Z_uu90853psl","uu90853psl","11/19/2024 6:53",2024-11-19 14:53:00,23.86,1010.32,100,14,19.2756199907269,4.58438000927307
"2024-11-19T07:08:49Z_uu90853psl","uu90853psl","11/19/2024 7:08",2024-11-19 15:08:00,23.65,1010.27,100,15,19.2971909333385,4.35280906666151
"2024-11-19T07:24:21Z_uu90853psl","uu90853psl","11/19/2024 7:24",2024-11-19 15:24:00,23.54,1010.08,100,15,19.3791605152624,4.16083948473757
"2024-11-19T07:39:53Z_uu90853psl","uu90853psl","11/19/2024 7:39",2024-11-19 15:39:00,23.25,1010.06,100,15,19.3877888923071,3.86221110769291
"2024-11-19T07:55:20Z_uu90853psl","uu90853psl","11/19/2024 7:55",2024-11-19 15:55:00,22.95,1009.68,100,15,19.551728056155,3.39827194384497
"2024-11-19T08:10:38Z_uu90853psl","uu90853psl","11/19/2024 8:10",2024-11-19 16:10:00,22.88,1009.39,100,16,19.6768395233021,3.2031604766979
"2024-11-19T08:25:57Z_uu90853psl","uu90853psl","11/19/2024 8:25",2024-11-19 16:25:00,22.87,1009.38,100,16,19.6811537118244,3.1888462881756
"2024-11-19T08:41:46Z_uu90853psl","uu90853psl","11/19/2024 8:41",2024-11-19 16:41:00,22.77,1009.34,100,16,19.6984104659136,3.0715895340864
"2024-11-19T08:57:05Z_uu90853psl","uu90853psl","11/19/2024 8:57",2024-11-19 16:57:00,22.79,1009.17,100,16,19.771751670793,3.018248329207
"2024-11-19T09:12:24Z_uu90853psl","uu90853psl","11/19/2024 9:12",2024-11-19 17:12:00,22.92,1009.01,100,17,19.84077868715,3.07922131285002
"2024-11-19T09:27:42Z_uu90853psl","uu90853psl","11/19/2024 9:27",2024-11-19 17:27:00,23.04,1009.14,100,17,19.7846942363599,3.2553057636401
"2024-11-19T09:43:02Z_uu90853psl","uu90853psl","11/19/2024 9:43",2024-11-19 17:43:00,22.95,1009.01,100,17,19.84077868715,3.10922131285002
"2024-11-19T09:58:21Z_uu90853psl","uu90853psl","11/19/2024 9:58",2024-11-19 17:58:00,22.95,1008.76,100,17,19.9486334002078,3.00136659979221
"2024-11-19T10:13:40Z_uu90853psl","uu90853psl","11/19/2024 10:13",2024-11-19 18:13:00,23.04,1008.79,100,18,19.9356908346409,3.10430916535912
